"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"P1: GET /v1/evaluations/by-type/INVALID → 404 or empty.","0","test_p1_get_evals_invalid_type","tests.api","2026-07-03","failed","2026-07-03","TestQuizNewEndpointsP1","test_quiz","",""
"P1: Delete my IDP — using safe id 99999.","0","test_idp_delete_my_idp","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDPCRUD","test_auth","",""
"POST /auth/register without password → 422.","1","test_p1_register_missing_password","tests.api","2026-07-03","broken","2026-07-03","TestAuthPublicP1","test_auth","",""
"","0","test_p1_get_coding_question_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"P0: POST /api/v1/course-reviews/{id}/votes — vote on a review.","0","test_post_review_votes","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"","0","test_get_question","tests.api","2026-07-03","failed","2026-07-03","TestCoursesQuizzes","test_courses","",""
"Get all match results via the JD endpoint.","0","test_get_jd_matches","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentMatching","test_recruitment","",""
"","0","test_healthz","tests.api","2026-07-03","failed","2026-07-03","TestResume","test_resumes","",""
"","1","test_p1_create_question_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesQuizzesP1","test_courses","",""
"P0: Admin can list all universities.","0","test_list_universities","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityCRUD","test_auth","",""
"P0: POST /api/v1/risk/accounts/{user_id}/unfreeze.","0","test_unfreeze_account","tests.api","2026-07-03","failed","2026-07-03","TestBillingNewEndpoints","test_billing","",""
"P0: List all available skills.","0","test_list_skills","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"","0","test_list_idp_my_idps","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDPAssessments","test_auth","",""
"","0","test_recommend_courses","tests.api","2026-07-03","failed","2026-07-03","TestCoursesSearch","test_courses","",""
"","0","test_p1_generate_interview_pdf_empty","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"","0","test_idp_mentees","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDPAssessments","test_auth","",""
"","0","test_get_resume_analysis","tests.api","2026-07-03","failed","2026-07-03","TestResume","test_resumes","",""
"P1: PUT /api/v1/lessons/FAKE → 404.","0","test_p1_put_lesson_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"","1","test_p1_create_note_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesNotesP1","test_courses","",""
"","1","test_p1_role_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthNewP1","test_auth","",""
"POST /auth/universities/my/pending-invites/accept for already accepted invite.","0","test_p1_accept_already_accepted_invite","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"P0: Get current subscription.","0","test_get_my_subscription","tests.api","2026-07-03","failed","2026-07-03","TestBillingSubscriptions","test_billing","",""
"","0","test_accept_university_invite","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"","0","test_evaluate_writing","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P1: GET /wallet/transactions without token → 401/403.","1","test_p1_list_transactions_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestBillingWallet","test_billing","",""
"P1: POST /subscriptions/99999/pause → 404.","0","test_p1_pause_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestBillingSubscriptions","test_billing","",""
"P1: POST /admin/dead-usage-queue/99999/retry → 404.","0","test_p1_retry_nonexistent_event","tests.api","2026-07-03","failed","2026-07-03","TestBillingAdmin","test_billing","",""
"","0","test_list_all_sessions_admin","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"DELETE /api/assessments/{id}/questions/99999 → 404.","0","test_p1_delete_question_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentQuestionsP1","test_auth","",""
"PUT /auth/roles/99999 → 404.","0","test_p1_update_nonexistent_role","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtectedP1","test_auth","",""
"P1: DEL lesson without token → 401/403.","1","test_p1_delete_lesson_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"","0","test_create_roles","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtected","test_auth","",""
"DELETE /api/assessments/99999 → 404.","0","test_p1_delete_assessment_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsP1","test_auth","",""
"POST /api/assessments/ai-create with empty body → 422.","0","test_p1_ai_create_assessment_empty","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsP1","test_auth","",""
"","0","test_create_assessment_session_p0","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"POST /auth/register without email → 422.","0","test_p1_register_missing_email","tests.api","2026-07-03","broken","2026-07-03","TestAuthPublicP1","test_auth","",""
"Auth OpenAPI should be reachable (safe smoke test).","0","test_auth_docs","tests.api","2026-07-03","failed","2026-07-03","","test_auth","",""
"","0","test_health","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
"","0","test_accept_my_pending_university_invite","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"","0","test_p1_generate_challenge_empty","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"","0","test_create_company","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"P0: GET /v1/interview/me/history — get my interview history.","0","test_get_me_history","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpoints","test_interview","",""
"P1: GET /api/v1/resumes/admin/99999 → 404.","0","test_p1_admin_resume_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestResumeNewEndpointsP1","test_resumes","",""
"","0","test_get_company","tests.api","2026-07-03","failed","2026-07-03","TestAuthCompanyExtended","test_auth","",""
"P1: POST /api/v1/subscriptions/99999/grant → 404.","0","test_p1_grant_sub_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestBillingNewEndpointsP1","test_billing","",""
"PUT /api/assessments/{id}/questions/99999 → 404.","0","test_p1_edit_question_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentQuestionsP1","test_auth","",""
"P1: GET /v1/user/99999/recommendations → 404 or empty.","0","test_p1_user_recommendations_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpointsP1","test_interview","",""
"","0","test_students_results","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"POST /api/company/99999/promote-admin/1 → 404.","0","test_p1_promote_admin_nonexistent_company","tests.api","2026-07-03","failed","2026-07-03","TestAuthCompanyAdmin","test_auth","",""
"","0","test_put_company","tests.api","2026-07-03","failed","2026-07-03","TestAuthCompanyExtended","test_auth","",""
"","0","test_health","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"POST /courses without required title → 422.","0","test_p1_create_course_missing_title","tests.api","2026-07-03","failed","2026-07-03","TestCoursesCRUDP1","test_courses","",""
"","0","test_instructor_dashboard","tests.api","2026-07-03","failed","2026-07-03","TestCoursesAnalytics","test_courses","",""
"","0","test_list_my_university_users","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"","0","test_p1_get_assessment_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthNewP1","test_auth","",""
"P0: GET /v1/mentors/{id}/subscription — get subscription status.","0","test_get_mentor_subscription","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpoints","test_mentorship","",""
"","0","test_generate_behavioral_questions","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P1: POST /goals/99999/status-requests/99999/decision → 404 or 422.","0","test_p1_decide_goal_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"P0: GET /v1/mentors/{id}/profile — mentor profile.","0","test_get_mentor_profile_new","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpoints","test_mentorship","",""
"P1: POST /v1/user/{id}/profile with empty body → 422 or accepts.","0","test_p1_post_user_profile_empty","tests.api","2026-07-03","failed","2026-07-03","TestInterviewNewEndpointsP1","test_interview","",""
"P1: GET /jobs/nonexistent/audits → 404.","0","test_p1_audits_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestJobsP1","test_jobs_endpoints","",""
"","1","test_p1_suggestions_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesSearchP1","test_courses","",""
"P1: GET /api/assessments/99999/generate-pdf-result → 404.","0","test_p1_generate_pdf_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthGeneratePdfResultP1","test_auth","",""
"P1: GET /mentors/search with empty query → 200 (returns all) or 422.","0","test_p1_mentor_search_empty_query","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipDiscovery","test_mentorship","",""
"","0","test_analysis_health","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
"","0","test_get_assessment","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"GET /api/assessments/99999 → 404.","0","test_p1_get_assessment_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsP1","test_auth","",""
"","0","test_add_user_request","tests.api","2026-07-03","failed","2026-07-03","TestAuthCompanyExtended","test_auth","",""
"","0","test_get_my_history","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"","0","test_engagement_metrics","tests.api","2026-07-03","failed","2026-07-03","TestCoursesAnalytics","test_courses","",""
"P0: Get my mentor skills.","0","test_my_mentor_skills","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"Delete the test company group.","0","test_delete_group","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCompanyGroups","test_recruitment","",""
"","0","test_transcribe_audio","tests.api","2026-07-03","skipped","2026-07-03","TestAIInterview","test_interview","",""
"P1: POST /api/v1/payments/razorpay/order with empty body → 422.","0","test_p1_razorpay_order_empty","tests.api","2026-07-03","failed","2026-07-03","TestBillingNewEndpointsP1","test_billing","",""
"P0: GET /v1/mentees/{id}/goals — get mentee goals (mentor view).","0","test_get_mentee_goals","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpoints","test_mentorship","",""
"","0","test_login","tests.api","2026-07-03","failed","2026-07-03","TestProdAPI","test_prod","",""
"P0: Create availability in bulk.","0","test_create_availability_bulk","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipAvailability","test_mentorship","",""
"P0: GET /api/v1/courses/{id}/reviews — course reviews.","0","test_get_course_reviews_new","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"","0","test_start","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"P1: POST /wallet/reverse with empty body → 422.","0","test_p1_reverse_empty","tests.api","2026-07-03","failed","2026-07-03","TestBillingWallet","test_billing","",""
"P0: Get current user's mentorship profile.","0","test_get_me","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipProfile","test_mentorship","",""
"","1","test_root","tests.api","2026-07-03","broken","2026-07-03","TestCoursesHealth","test_courses","",""
"","0","test_admin_stats","tests.api","2026-07-03","failed","2026-07-03","TestCoursesAdmin","test_courses","",""
"P1: DELETE /universities/1 without token → 401/403.","1","test_p1_delete_university_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthUniversityCRUDP1","test_auth","",""
"P0: Generate a learning roadmap for a role.","0","test_idp_generate_roadmap","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDP","test_auth","",""
"P1: GET /resumes/admin/users/1/skills without token → 401/403.","1","test_p1_admin_get_skills_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestResumeAdmin","test_resumes","",""
"","0","test_remove_university_group_members","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"","0","test_generate_challenge","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"","0","test_delete_bookmark","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNotes","test_courses","",""
"","0","test_get_my_pending_university_invites","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"","0","test_p1_create_course_empty_payload","tests.api","2026-07-03","failed","2026-07-03","TestCoursesCRUDP1","test_courses","",""
"","0","test_get_mcq_history","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"","0","test_put_user_roles","tests.api","2026-07-03","failed","2026-07-03","TestAuthUserRoles","test_auth","",""
"","0","test_resend_verification","tests.api","2026-07-03","failed","2026-07-03","TestAuthOther","test_auth","",""
"","0","test_get_conversation_history","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
"","0","test_get_python_questions","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"","0","test_delete_my_resume","tests.api","2026-07-03","failed","2026-07-03","TestResume","test_resumes","",""
"Save manually selected candidates for a JD.","0","test_shortlist_candidates","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentShortlist","test_recruitment","",""
"P1: POST /me/mentor/availability without token → 401.","1","test_p1_create_availability_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestMentorshipAvailability","test_mentorship","",""
"P1: POST /me/roles with empty body → 200 (no-op) or 422.","0","test_p1_update_roles_empty","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipOnboarding","test_mentorship","",""
"P1: POST without token → 401.","0","test_p1_ai_add_questions_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthAIAddQuestionsP1","test_auth","",""
"P1: POST /sessions without token → 401.","1","test_p1_book_session_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestMentorshipSessions","test_mentorship","",""
"P0: Get background check status.","0","test_get_background_check","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipOnboarding","test_mentorship","",""
"GET /api/students/upcoming-assessments without token → 401.","1","test_p1_student_upcoming_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthStudentAssessmentsP1","test_auth","",""
"P0: DEL /api/v1/notes/{id}.","0","test_delete_note_by_id","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"","0","test_bulk_invite_students","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversity","test_auth","",""
"POST /auth/api/company/profile duplicate name → 409.","0","test_p1_create_company_duplicate","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"","0","test_coding_generate_question","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P1: GET without token → 401/403/404 (may 404 before auth check).","1","test_p1_get_recommendations_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestJobsITJourneyP1","test_jobs_endpoints","",""
"","0","test_promote_admin","tests.api","2026-07-03","failed","2026-07-03","TestAuthCompanyExtended","test_auth","",""
"POST /auth/universities/my/pending-invites/accept for user without permission.","0","test_p1_accept_invite_without_permission","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"P1: PUT /jobs/nonexistent → 404/422 (server may validate body first).","0","test_p1_update_job_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestJobsP1","test_jobs_endpoints","",""
"","0","test_export_csv","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"Check if the created JD is a duplicate.","0","test_check_jd_duplicate","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentJD","test_recruitment","",""
"List external-pool resumes uploaded for this company.","0","test_list_external_resumes","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCorporateCandidates","test_recruitment","",""
"P0: Get my mentee goals.","0","test_my_goals","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"GET /api/students/results/99999 → 404.","0","test_p1_student_result_detail_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestAuthStudentAssessmentsP1","test_auth","",""
"","1","test_health","tests.api","2026-07-03","broken","2026-07-03","TestCoursesHealth","test_courses","",""
"P0: Delete a user by ID (admin only).","0","test_delete_user","tests.api","2026-07-03","failed","2026-07-03","TestAuthDeleteUser","test_auth","",""
"P1: GET /v1/interview/me/history without token → 401/403.","1","test_p1_me_history_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestInterviewNewEndpointsP1","test_interview","",""
"","0","test_post_question","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"","0","test_remove_role_from_user","tests.api","2026-07-03","failed","2026-07-03","TestAuthProtected","test_auth","",""
"","0","test_p1_get_evaluation_by_invalid_type","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"","0","test_vote_course_review","tests.api","2026-07-03","failed","2026-07-03","TestCoursesReviews","test_courses","",""
"P0: List all assessments.","0","test_list_assessments","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessments","test_auth","",""
"Get students scheduled for interviews for a JD.","0","test_get_jd_interview_scheduled","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentInterviews","test_recruitment","",""
"","0","test_idp_course_request","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDPAssessments","test_auth","",""
"","0","test_p1_assessment_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthNewP1","test_auth","",""
"P1: GET /v1/sessions/me/skill-scores without token → 401/403.","1","test_p1_get_session_skill_scores_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestQuizNewEndpointsP1","test_quiz","",""
"P0: POST /api/v1/resumes/{id}/re-analyze.","0","test_re_analyze_resume","tests.api","2026-07-03","failed","2026-07-03","TestResumeNewEndpoints","test_resumes","",""
"P0: GET /v1/evaluations/admin/{id} — admin gets single evaluation.","0","test_get_evaluation_admin_by_id","tests.api","2026-07-03","failed","2026-07-03","TestQuizNewEndpoints","test_quiz","",""
"","0","test_get_evaluation_by_type","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P0: Schedule a published assessment for groups.","0","test_schedule_assessment","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentLifecycle","test_auth","",""
"P0: POST /api/v1/modules/{id}/lessons — add lesson to module.","0","test_create_module_lesson","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpoints","test_courses","",""
"","0","test_verify_email","tests.api","2026-07-03","failed","2026-07-03","TestAuthOther","test_auth","",""
"","0","test_get_assessment_questions","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"P0: GET /api/v1/resumes/{id}/analysis.","0","test_get_resume_analysis_new","tests.api","2026-07-03","failed","2026-07-03","TestResumeNewEndpoints","test_resumes","",""
"","0","test_list_group_members","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversities","test_auth","",""
"","0","test_update_note","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNotes","test_courses","",""
"","0","test_oauth_linkedin_exchange","tests.api","2026-07-03","failed","2026-07-03","TestAuthOther","test_auth","",""
"P1: GET /v1/mentors/99999/reviews → 404 or empty.","0","test_p1_get_mentor_reviews_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
"GET /api/assessments without token → 401.","1","test_p1_list_assessments_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestAuthAssessmentsP1","test_auth","",""
"","0","test_delete_group_safe","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversities","test_auth","",""
"POST /auth/api/company/profile with empty name – API may accept it.","0","test_p1_create_company_empty_name","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"GET /auth/api/company/99999 → 404.","0","test_p1_get_nonexistent_company","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"List all corporate sessions.","0","test_list_sessions","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCorporateSessions","test_recruitment","",""
"P1: PATCH /me without token → 401.","0","test_p1_update_me_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestMentorshipProfile","test_mentorship","",""
"","0","test_p1_practice_questions_missing_topic","tests.api","2026-07-03","failed","2026-07-03","TestCoursesQuizzesP1","test_courses","",""
"DELETE /auth/universities/{id}/groups/99999 → 404.","0","test_p1_delete_nonexistent_group","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"P0: Get assessment results.","0","test_get_assessment_results","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessments","test_auth","",""
"P0: GET /v1/evaluations/by-type/{type} — get evaluations filtered by type.","0","test_get_evaluations_by_type","tests.api","2026-07-03","failed","2026-07-03","TestQuizNewEndpoints","test_quiz","",""
"P1: GET /resumes/{id}/skills without token → 401/403.","1","test_p1_get_skills_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestResumeP1","test_resumes","",""
"P1: GET /v1/superadmin/mentors/by-email without token → 401.","0","test_p1_superadmin_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestMentorshipNewEndpointsP1","test_mentorship","",""
"P0: Health check returns 200.","0","test_health","tests.api","2026-07-03","failed","2026-07-03","TestBillingHealth","test_billing","",""
"P0: Delete a draft assessment (last test to keep assessment available for others).","0","test_delete_assessment","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessments","test_auth","",""
"","0","test_submit_course_review","tests.api","2026-07-03","failed","2026-07-03","TestCoursesReviews","test_courses","",""
"P1: POST /resumes/builder/generate with empty → 422.","0","test_p1_generate_resume_empty","tests.api","2026-07-03","failed","2026-07-03","TestResumeP1","test_resumes","",""
"P1: POST /pricing/packs with empty body → 422.","0","test_p1_create_credit_pack_empty","tests.api","2026-07-03","failed","2026-07-03","TestBillingPricing","test_billing","",""
"P1: DEL /api/v1/bookmarks/99999 → 404.","0","test_p1_delete_bookmark_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"P0: List wallet transactions.","0","test_list_transactions","tests.api","2026-07-03","failed","2026-07-03","TestBillingWallet","test_billing","",""
"P1: POST /skills without token — endpoint may be public (200) or 401.","1","test_p1_create_skill_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"POST /v1/interview/suggest-roles with empty body → 422.","0","test_p1_suggest_roles_empty_payload","tests.api","2026-07-03","failed","2026-07-03","TestAIInterviewP1","test_interview","",""
"","0","test_delete_note","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNotes","test_courses","",""
"","0","test_p1_submit_review_invalid_rating","tests.api","2026-07-03","failed","2026-07-03","TestCoursesReviewsP1","test_courses","",""
"P1: GET /resumes/99999/skills → 404.","0","test_p1_get_skills_nonexistent_resume","tests.api","2026-07-03","failed","2026-07-03","TestResumeP1","test_resumes","",""
"POST /api/assessments/manual-create with empty body → 422.","0","test_p1_manual_create_assessment_empty","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsP1","test_auth","",""
"P1: POST /v1/internal/idp-assessments/sessions with empty body → 422.","0","test_p1_create_idp_session_empty","tests.api","2026-07-03","failed","2026-07-03","TestQuizNewEndpointsP1","test_quiz","",""
"","0","test_get_all_evaluation_by_admin","tests.api","2026-07-03","failed","2026-07-03","TestQuizAPIs","test_quiz","",""
"Schedule interview with empty payload should fail validation.","0","test_schedule_interview_empty","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentNegative","test_recruitment","",""
"POST /auth/universities/my/pending-invites/accept for id 99999 → 404.","0","test_p1_accept_nonexistent_invite","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"POST /auth/register with empty body → 422.","1","test_p1_register_empty_payload","tests.api","2026-07-03","broken","2026-07-03","TestAuthPublicP1","test_auth","",""
"","0","test_health","tests.api","2026-07-03","failed","2026-07-03","TestResume","test_resumes","",""
"P0: POST /v1/me/avatar — upload avatar.","0","test_post_me_avatar","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipNewEndpoints","test_mentorship","",""
"","0","test_p1_search_empty_query","tests.api","2026-07-03","failed","2026-07-03","TestCoursesSearchP1","test_courses","",""
"P0: Health check returns 200.","0","test_health","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipHealth","test_mentorship","",""
"P1: POST without token → 401/403/422 (server validates body before auth).","1","test_p1_create_session_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestJobsITJourneyP1","test_jobs_endpoints","",""
"P0: List all sessions.","0","test_list_sessions","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSessions","test_mentorship","",""
"POST /auth/api/company/99999/assign-user/1 → 404 or 409.","0","test_p1_assign_user_to_nonexistent_company","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"P1: DEL /api/v1/notes/99999 → 404.","0","test_p1_delete_note_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"P1: GET /api/v1/questions/FAKE → 404.","0","test_p1_get_question_nonexistent","tests.api","2026-07-03","failed","2026-07-03","TestCoursesNewEndpointsP1","test_courses","",""
"","0","test_delete_company","tests.api","2026-07-03","failed","2026-07-03","TestJobsReal","test_jobs_endpoints","",""
"POST /auth/universities/my/pending-invites/reject for id 99999 → 404.","0","test_p1_reject_nonexistent_invite","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"","0","test_start_interview","tests.api","2026-07-03","failed","2026-07-03","TestAIInterview","test_interview","",""
"","0","test_publish","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentsCRUD","test_auth","",""
"POST /auth/universities with empty name → 422.","0","test_p1_create_university_empty_name","tests.api","2026-07-03","failed","2026-07-03","TestAuthUniversityP1","test_auth","",""
"P0: POST /api/v1/risk/accounts/{user_id}/freeze.","0","test_freeze_account","tests.api","2026-07-03","failed","2026-07-03","TestBillingNewEndpoints","test_billing","",""
"P0: Add a question to a draft assessment.","0","test_add_question","tests.api","2026-07-03","failed","2026-07-03","TestAuthAssessmentQuestions","test_auth","",""
"P0: Add a mentee goal.","0","test_add_goal","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipSkills","test_mentorship","",""
"P0: Generate roadmap from gap analysis output.","0","test_idp_generate_roadmap_from_gap","tests.api","2026-07-03","failed","2026-07-03","TestAuthIDP","test_auth","",""
"","0","test_p1_generate_aptitude_empty","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"P0: Get student assessment history.","0","test_student_assessment_history","tests.api","2026-07-03","failed","2026-07-03","TestAuthStudentAssessments","test_auth","",""
"","2","test_p1_recommend_no_auth","tests.api","2026-07-03","broken","2026-07-03","TestCoursesSearchP1","test_courses","",""
"","0","test_internal_user_sync_routes","tests.api","2026-07-03","passed","2026-07-03","TestAuthLiveSpecWrappers","test_auth","",""
"P0: GET /api/v1/it-journey/explain/{session_id}/{role_slug}.","0","test_get_it_journey_explain","tests.api","2026-07-03","failed","2026-07-03","TestJobsITJourney","test_jobs_endpoints","",""
"P0: Get recommended mentors.","0","test_get_recommended_mentors","tests.api","2026-07-03","failed","2026-07-03","TestMentorshipDiscovery","test_mentorship","",""
"","0","test_p1_coding_generate_question_empty","tests.api","2026-07-03","failed","2026-07-03","TestQuizP1","test_quiz","",""
"List shortlisted candidates for the company.","0","test_list_corporate_shortlisted","tests.api","2026-07-03","failed","2026-07-03","TestRecruitmentCorporateShortlist","test_recruitment","",""
